time_and_date,air_pressure,temperature,wind_direction,humidity,wind_speed,precipitation,soil_moisture,flood_risk
2024-09-19 16:43:58,981.77,46.49,334.35,47.78,8.85,319.11,68.95,Low
2024-09-19 16:44:02,1006.23,10.6,199.02,64.24,9.78,322.72,68.53,Low
2024-09-19 16:44:05,1008.11,7.15,159.26,86.59,15.18,497.82,18.14,Low
2024-09-19 16:44:12,1002.58,26.49,225.18,42.16,16.14,830.39,14.57,Low
2024-09-19 16:44:15,1024.33,39.37,104.72,70.69,5.15,729.37,28.87,Moderate
2024-09-19 16:44:18,1035.64,-2.56,262.68,73.09,16.73,766.61,30.69,High
2024-09-19 16:44:33,981.17,4.1,63.88,84.71,12.08,640.96,24.08,Moderate
2024-09-19 16:44:37,1027.31,6.6,162.49,68.51,3.59,740.65,58.43,High
2024-09-19 16:44:40,1049.38,-0.49,295.4,64.68,3.54,486.07,50.4,Low
2024-09-19 16:44:52,1047.63,4.17,127.82,84.54,18.59,244.42,48.06,Low
2024-09-19 16:45:03,1010.71,-6.74,122.08,56.77,7.03,657.75,21.77,Moderate
2024-09-19 16:45:06,1006.99,3.2,257.75,83.53,11.72,355.16,55.86,Low
2024-09-19 16:45:09,1034.37,10.5,30.28,64.83,5.37,460.94,13.04,Low
2024-09-19 16:45:12,996.02,-6.52,240.44,58.12,14.53,854.43,18.53,Low
2024-09-19 16:45:33,1028.09,12.65,108.12,83.6,12.42,389.76,19.05,Low
2024-09-19 16:45:39,1005.65,51.49,343.03,65.08,10.59,646.93,37.8,Moderate
2024-09-19 16:45:45,1049.48,15.52,86.61,85.43,9.8,847.7,26.1,Moderate
2024-09-19 16:45:49,984.02,53.53,52.96,58.63,3.99,520.66,14.88,Low
2024-09-19 16:45:52,1035.88,54.0,202.67,68.83,0.63,961.25,20.65,Moderate
2024-09-19 16:46:04,1025.3,31.44,24.62,73.3,6.25,945.15,66.92,High
2024-09-19 16:46:07,996.78,41.77,103.96,61.45,19.96,913.4,31.63,High
2024-09-19 16:46:19,1038.51,4.25,334.92,66.32,1.65,429.26,62.67,Low
2024-09-19 16:46:22,980.71,26.89,60.58,31.66,11.48,508.91,37.13,Low
2024-09-19 16:46:31,994.8,26.52,57.93,62.34,12.53,775.02,55.82,High
2024-09-19 16:46:34,1026.66,12.18,208.7,32.2,5.44,180.41,47.06,Low
2024-09-19 16:46:37,1016.88,29.65,46.47,52.81,16.09,510.87,61.79,Moderate
2024-09-19 16:46:40,1003.14,16.08,295.97,62.01,7.29,399.46,54.12,Low
2024-09-19 16:46:53,1027.8,3.44,184.53,65.84,6.05,765.38,49.8,High
2024-09-19 16:46:56,994.64,13.06,317.98,63.73,12.75,829.4,25.7,Moderate
2024-09-19 16:46:59,996.62,34.74,266.19,88.97,14.65,913.31,56.74,High
2024-09-19 16:47:04,1012.77,40.25,26.8,40.47,0.99,607.94,47.52,Moderate
2024-09-19 16:47:10,1034.13,12.57,279.78,74.86,14.7,707.1,58.6,Moderate
2024-09-19 16:47:17,1023.57,4.48,287.13,39.89,16.69,672.55,19.61,Low
2024-09-19 16:47:23,1019.69,41.43,110.09,30.12,10.69,406.37,29.33,Low
2024-09-19 16:47:29,982.78,24.21,267.99,31.9,9.43,752.67,56.15,High
2024-09-19 16:47:35,980.89,17.95,218.11,54.47,0.36,770.01,52.27,High
2024-09-19 16:47:42,984.52,9.95,146.95,83.05,5.9,148.44,24.57,Low
2024-09-19 16:47:54,1008.48,43.84,80.1,68.12,18.87,464.76,41.83,Low
2024-09-19 16:48:12,995.16,40.36,36.55,84.45,17.62,319.89,55.09,Low
2024-09-19 16:48:24,994.09,3.88,276.64,68.75,15.48,402.52,63.09,Low
2024-09-19 16:48:36,986.08,20.4,199.67,67.17,5.89,208.2,41.15,Low
2024-09-19 16:48:45,982.49,42.21,143.24,71.49,19.73,643.53,19.1,Low
2024-09-19 16:48:48,1004.32,29.16,106.56,74.02,9.76,634.5,22.12,Moderate
2024-09-19 16:48:52,1030.91,1.68,295.38,47.52,4.08,817.26,19.27,Low
2024-09-19 16:48:55,1046.46,53.38,218.36,73.37,8.27,855.54,15.18,Low
2024-09-19 16:49:16,982.29,14.43,352.62,33.09,12.57,967.44,24.67,Moderate
2024-09-19 16:49:25,1027.18,33.82,340.53,30.64,9.72,624.23,22.77,Moderate
2024-09-19 16:49:34,995.28,18.83,336.2,71.54,2.89,314.28,51.84,Low
2024-09-19 16:49:37,1044.63,7.33,102.94,43.86,10.72,955.98,26.76,Moderate
2024-09-19 16:49:46,981.98,-5.02,272.64,78.67,18.49,999.6,65.59,High
2024-09-19 16:50:01,1002.27,46.13,288.25,53.59,11.53,147.13,13.65,Low
2024-09-19 16:50:11,1019.42,52.45,303.43,84.44,10.49,552.37,54.65,Moderate
2024-09-19 16:50:23,1009.26,40.68,5.6,61.2,17.06,441.04,25.94,Low
2024-09-19 16:50:29,992.29,48.82,24.15,50.5,6.0,159.63,20.01,Low
2024-09-19 16:50:38,1019.68,54.16,239.29,42.27,12.44,429.76,18.78,Low
2024-09-19 16:50:44,1018.1,16.8,293.16,35.64,8.21,819.2,64.76,High
2024-09-19 16:50:57,1029.09,-2.92,43.43,45.07,4.42,276.95,33.46,Low
2024-09-19 16:51:09,982.54,33.3,311.28,34.33,2.87,917.16,66.76,High
2024-09-19 16:51:18,983.46,35.85,68.7,38.02,15.77,419.0,36.74,Low
2024-09-19 16:51:22,1002.76,0.61,218.84,37.57,11.6,600.27,54.66,Moderate
2024-09-19 16:51:49,1029.45,18.31,205.18,75.35,14.18,306.37,36.35,Low
2024-09-19 16:51:58,1022.82,53.92,124.49,41.6,1.14,612.87,17.18,Low
2024-09-19 16:52:13,1037.05,43.97,285.92,35.26,19.44,326.17,15.36,Low
2024-09-19 16:52:17,980.34,-8.32,261.05,34.17,8.19,463.48,16.38,Low
2024-09-19 16:52:23,994.16,52.75,49.22,59.57,7.97,759.63,14.3,Low
2024-09-19 16:52:29,1009.24,21.52,69.11,65.66,14.68,788.58,56.11,High
2024-09-19 16:52:38,992.23,38.42,256.23,85.89,17.39,274.35,48.78,Low
2024-09-19 16:52:44,1019.82,23.32,223.77,77.34,0.76,177.17,15.73,Low
2024-09-19 16:52:57,1002.35,15.64,285.06,51.09,17.07,301.45,67.13,Low
2024-09-19 16:53:09,1000.61,49.63,297.56,40.09,4.44,674.78,51.19,Moderate
2024-09-19 16:53:15,1034.92,8.17,205.89,35.74,19.56,121.72,19.91,Low
2024-09-19 16:53:22,1007.85,19.0,344.96,46.98,14.74,924.67,18.01,Low
2024-09-19 16:53:25,994.09,3.7,213.64,57.72,15.06,854.85,21.16,Moderate
2024-09-19 16:53:31,997.35,48.18,120.2,50.1,12.2,475.56,51.71,Low
2024-09-19 16:53:49,1049.67,-7.63,88.99,33.72,19.91,187.49,33.42,Low
2024-09-19 16:53:55,986.39,11.57,214.99,56.06,5.41,695.13,36.17,Moderate
2024-09-19 16:54:01,983.67,29.73,1.02,37.97,13.79,479.08,21.18,Low
2024-09-19 16:54:07,1043.5,30.7,308.4,50.97,16.95,761.2,59.05,High
2024-09-19 16:54:20,1041.99,-5.11,77.31,68.34,9.03,733.27,21.06,Moderate
2024-09-19 16:54:23,1034.19,-0.45,86.4,58.19,10.24,709.95,58.7,Moderate
2024-09-19 16:54:32,997.69,8.99,220.52,80.2,3.5,205.49,32.49,Low
2024-09-19 16:54:56,1048.46,25.14,191.23,72.47,17.75,135.37,68.99,Low
2024-09-19 16:54:59,1007.33,-0.75,86.03,86.08,19.44,760.07,53.92,High
2024-09-19 16:55:02,1016.1,28.32,319.93,36.06,1.81,918.12,24.45,Moderate
2024-09-19 16:55:09,987.62,31.76,37.92,88.04,12.91,438.78,67.81,Low
2024-09-19 16:55:21,984.83,34.31,214.49,63.62,0.83,937.24,35.19,High
2024-09-19 16:55:24,991.54,47.41,128.76,65.41,5.6,800.09,42.35,High
2024-09-19 16:55:27,1017.64,0.41,293.47,50.63,12.81,215.31,68.36,Low
2024-09-19 16:55:30,1026.49,33.55,145.55,55.83,4.58,379.32,52.05,Low
2024-09-19 16:55:37,1016.22,32.41,351.42,55.51,8.92,853.4,16.91,Low
2024-09-19 16:55:43,985.87,5.33,327.36,47.99,9.79,533.06,14.58,Low
2024-09-19 16:55:58,1021.03,46.27,26.16,84.22,11.05,956.32,19.33,Low
2024-09-19 16:56:04,1002.74,45.48,282.0,42.46,1.88,461.52,53.19,Low
2024-09-19 16:56:10,1047.44,0.76,345.67,49.02,5.65,905.98,33.09,High
2024-09-19 16:56:25,1039.61,37.64,8.91,79.77,0.08,906.61,57.51,High
2024-09-19 16:56:28,988.58,-7.72,101.37,80.77,9.97,217.13,22.57,Low
2024-09-19 16:56:56,1011.82,55.53,268.4,62.3,4.99,315.3,23.66,Low
2024-09-19 16:56:59,1035.55,1.9,257.24,38.21,19.13,308.45,45.7,Low
2024-09-19 16:57:12,1013.43,-1.59,29.34,30.17,14.78,749.95,20.99,Moderate
2024-09-19 16:57:18,999.89,55.39,358.53,31.75,8.32,298.82,28.25,Low
2024-09-19 16:57:30,1006.05,45.38,135.87,57.06,3.08,112.27,50.34,Low
2024-09-19 16:57:39,985.32,10.82,216.23,42.52,16.89,247.7,22.21,Low
2024-09-19 16:57:48,1016.23,46.1,77.93,86.99,14.85,350.05,39.71,Low
2024-09-19 16:57:51,1031.98,15.26,131.33,57.47,16.25,312.11,37.14,Low
2024-09-19 16:57:54,1032.99,1.69,185.15,61.76,13.65,675.65,58.8,Moderate
2024-09-19 16:58:07,981.91,-9.23,354.93,78.18,12.43,277.35,24.43,Low
2024-09-19 16:58:16,993.21,42.08,130.32,56.05,7.41,620.15,41.91,Moderate
2024-09-19 16:58:19,1036.28,-9.61,219.35,61.83,17.07,572.07,53.07,Moderate
2024-09-19 16:58:22,1023.86,34.67,184.38,34.64,2.72,562.84,42.02,Moderate
2024-09-19 16:58:40,1007.81,40.05,244.19,84.18,15.06,306.94,38.78,Low
2024-09-19 16:58:43,984.26,1.73,215.73,56.71,17.93,483.35,14.78,Low
2024-09-19 16:58:46,1024.35,4.46,306.99,81.92,8.66,459.45,58.72,Low
2024-09-19 16:59:01,1046.41,19.68,202.0,45.29,13.68,471.5,64.95,Low
2024-09-19 16:59:17,1026.05,53.47,353.5,42.75,12.27,888.36,43.11,High
2024-09-19 16:59:23,1026.66,53.62,285.53,89.03,1.03,131.49,58.13,Low
2024-09-19 17:00:02,1005.13,17.7,40.12,86.72,10.78,128.75,65.91,Low
2024-09-19 17:00:20,1031.9,-3.13,198.32,76.39,8.54,246.52,14.4,Low
2024-09-19 17:00:23,1024.64,33.36,330.18,68.95,6.16,702.76,68.08,Moderate
2024-09-19 17:00:27,980.37,36.1,4.38,78.73,13.97,738.8,64.32,High
2024-09-19 17:00:30,1004.59,6.49,79.0,51.7,11.58,187.89,28.47,Low
2024-09-19 17:00:36,989.42,13.83,306.25,53.3,6.14,172.63,66.89,Low
2024-09-19 17:00:52,1027.65,35.29,270.39,54.62,19.55,356.25,65.5,Low
2024-09-19 17:00:55,1035.27,34.48,25.08,73.5,2.19,258.59,50.03,Low
2024-09-19 17:01:19,1022.63,55.13,86.69,69.08,9.33,161.85,59.45,Low
2024-09-19 17:01:22,1026.77,46.52,296.58,86.22,16.63,263.74,50.36,Low
2024-09-19 17:01:25,1002.73,39.18,318.63,46.45,18.22,142.04,42.96,Low
2024-09-19 17:01:35,1044.02,-7.72,289.61,40.12,13.43,217.68,39.05,Low
2024-09-19 17:01:44,1049.73,-7.04,336.0,78.81,9.96,238.64,62.3,Low
2024-09-19 17:02:06,985.8,13.14,125.98,74.86,19.69,676.64,57.42,Moderate
2024-09-19 17:02:09,993.22,47.46,215.26,64.4,15.58,953.16,54.21,High
2024-09-19 17:02:15,1028.37,17.21,101.86,30.66,0.55,999.05,43.7,High
2024-09-19 17:02:27,1000.66,5.53,295.73,46.05,5.36,725.04,13.15,Low
2024-09-19 17:02:30,1035.6,9.35,248.39,59.9,19.3,125.01,69.04,Low
2024-09-19 17:03:01,1047.46,30.45,121.88,59.47,4.47,897.67,49.7,High
2024-09-19 17:03:04,980.93,2.8,126.95,83.64,13.61,980.49,49.78,High
2024-09-19 17:03:22,1041.3,50.26,218.75,87.74,18.63,546.03,57.33,Moderate
2024-09-19 17:03:52,1002.55,11.89,18.12,77.43,7.78,735.39,68.98,High
2024-09-19 17:04:11,1047.77,51.08,73.82,55.21,17.9,965.05,34.11,High
2024-09-19 17:04:23,1011.03,11.97,34.25,85.95,3.38,280.36,25.69,Low
2024-09-19 17:04:38,1014.4,55.4,41.25,61.3,6.91,541.53,60.41,Moderate
2024-09-19 17:04:44,1027.13,14.85,53.74,55.51,9.52,739.71,30.76,High
2024-09-19 17:04:47,1027.07,2.61,68.29,39.68,16.54,757.55,58.72,High
2024-09-19 17:04:51,1023.97,30.92,139.59,30.49,5.9,377.72,65.66,Low
2024-09-19 17:05:03,996.57,12.99,130.21,68.18,7.74,609.71,39.6,Moderate
2024-09-19 17:05:07,1038.94,-9.43,76.38,79.93,7.13,114.49,50.4,Low
2024-09-19 17:05:22,1013.25,32.01,94.73,34.84,4.6,543.56,64.72,Moderate
2024-09-19 17:05:28,1028.93,-4.3,47.74,38.44,3.28,391.49,45.75,Low
2024-09-19 17:05:44,986.83,50.82,48.9,82.73,2.57,847.9,42.75,High
2024-09-19 17:05:47,996.05,49.07,99.09,50.89,1.49,893.82,15.96,Low
2024-09-19 17:06:06,1023.28,15.56,295.54,63.3,6.19,642.65,63.07,Moderate
2024-09-19 17:06:27,1019.89,2.29,350.28,36.31,5.44,248.13,46.08,Low
2024-09-19 17:06:36,1024.3,-1.3,159.8,45.74,16.75,851.67,55.01,High
2024-09-19 17:07:12,1048.97,53.94,74.87,48.1,17.13,275.76,56.56,Low
2024-09-19 17:07:21,1021.81,20.32,343.74,76.7,15.35,114.52,11.5,Low
2024-09-19 17:07:25,989.58,7.3,307.73,36.85,0.04,142.89,26.55,Low
2024-09-19 17:07:28,1034.28,30.25,237.24,35.34,14.9,954.25,13.43,Low
2024-09-19 17:07:40,989.85,11.08,64.86,64.08,9.54,335.89,56.3,Low
2024-09-19 17:07:46,1034.82,-6.17,4.24,77.69,6.88,157.42,51.89,Low
2024-09-19 17:07:49,1036.5,4.9,354.62,62.01,9.52,975.08,61.07,High
2024-09-19 17:07:58,1033.62,41.44,8.48,48.09,7.02,517.98,50.8,Moderate
2024-09-19 17:08:10,1021.04,40.77,140.29,55.81,14.3,257.06,55.41,Low
2024-09-19 17:08:13,998.02,-9.41,97.19,37.53,3.1,165.79,18.69,Low
2024-09-19 17:08:23,1015.13,51.15,242.84,70.89,2.05,940.01,18.78,Low
2024-09-19 17:08:38,1018.68,23.55,119.58,59.66,7.64,900.06,25.29,Moderate
2024-09-19 17:08:41,981.91,37.17,327.34,71.47,11.9,933.77,30.95,High
2024-09-19 17:08:45,1005.3,-9.03,113.89,60.92,2.86,959.52,47.23,High
2024-09-19 17:08:48,1007.04,32.91,229.85,56.04,0.05,190.18,20.21,Low
2024-09-19 17:08:55,1016.45,26.19,82.23,43.74,15.97,526.0,55.21,Moderate
2024-09-19 17:08:58,980.26,16.75,136.87,40.38,3.5,911.25,38.57,High
2024-09-19 17:09:26,1020.4,18.95,274.05,87.87,7.02,785.36,44.32,High
2024-09-19 17:09:35,982.65,4.6,220.65,76.8,9.3,427.01,19.22,Low
2024-09-19 17:09:38,1021.72,43.82,244.92,84.21,4.97,505.32,68.13,Low
2024-09-19 17:09:50,1043.73,12.12,336.63,57.02,19.74,385.32,13.48,Low
2024-09-19 17:09:53,1008.82,24.94,166.15,68.22,18.88,938.27,40.34,High
2024-09-19 17:10:02,1009.4,55.24,283.45,66.67,0.57,647.44,20.74,Moderate
2024-09-19 17:10:15,1003.45,42.72,117.11,53.3,18.5,375.45,10.33,Low
2024-09-19 17:10:21,1039.85,24.0,136.57,32.19,13.55,808.27,15.78,Low
2024-09-19 17:10:27,1043.73,20.99,337.58,69.42,8.13,961.56,67.22,High
2024-09-19 17:10:39,1042.56,1.65,189.63,36.0,10.17,647.07,53.69,Moderate
2024-09-19 17:10:57,998.17,46.43,176.73,44.71,13.95,740.17,52.16,High
2024-09-19 17:11:03,1005.98,37.28,323.29,31.01,8.46,209.59,58.87,Low
2024-09-19 17:11:15,985.11,41.65,257.26,49.48,10.72,259.14,49.22,Low
2024-09-19 17:11:18,991.9,1.17,126.71,45.73,16.94,779.32,43.96,High
2024-09-19 17:11:31,1027.09,51.59,105.98,52.03,16.55,661.6,65.74,Moderate
2024-09-19 17:11:34,1036.61,10.41,152.72,65.37,5.21,896.86,37.16,High
2024-09-19 17:11:40,980.51,26.68,123.02,63.8,2.35,140.64,51.65,Low
2024-09-19 17:11:55,996.03,11.79,249.76,56.95,0.74,553.14,17.09,Low
2024-09-19 17:12:01,1007.14,35.68,20.15,53.61,18.16,447.19,46.81,Low
2024-09-19 17:12:04,1016.97,-8.1,47.94,54.09,2.36,115.54,36.79,Low
2024-09-19 17:12:07,1008.77,41.09,42.65,77.17,18.66,845.74,17.76,Low
2024-09-19 17:12:13,1012.36,46.93,0.41,36.32,18.62,958.27,47.27,High
2024-09-19 17:12:53,1016.34,23.36,264.32,48.7,18.64,594.5,28.66,Moderate
2024-09-19 17:12:56,991.49,32.11,182.0,66.53,11.0,648.88,67.55,Moderate
2024-09-19 17:13:05,985.09,27.14,67.07,87.23,3.36,491.85,26.69,Low
2024-09-19 17:13:11,997.76,54.52,219.9,83.1,12.51,838.73,12.84,Low
2024-09-19 17:13:30,994.57,23.57,45.26,37.99,11.64,973.67,63.86,High
2024-09-19 17:13:45,1000.49,-2.53,267.97,74.15,17.52,581.45,36.2,Moderate
2024-09-19 17:13:57,1044.48,-9.15,301.58,76.6,0.19,755.68,41.97,High
2024-09-19 17:14:00,1003.03,-7.7,151.78,67.68,14.23,556.05,56.31,Moderate
2024-09-19 17:14:06,1018.31,20.15,271.5,50.2,9.42,840.02,21.03,Moderate
2024-09-19 17:14:09,1044.76,16.62,37.7,57.17,13.04,902.64,29.55,Moderate
2024-09-19 17:14:18,1049.59,44.0,256.41,60.4,8.19,297.48,66.01,Low
2024-09-19 17:14:21,1008.25,-7.5,117.31,79.6,18.19,586.89,69.87,Moderate
2024-09-19 17:14:36,1001.16,0.96,216.06,71.89,16.2,649.73,62.74,Moderate
2024-09-19 17:14:46,1020.9,39.78,27.23,30.12,1.94,891.76,41.97,High
2024-09-19 17:14:49,1007.28,8.48,206.91,47.23,12.86,752.65,50.26,High
2024-09-19 17:14:52,1025.89,17.72,292.11,35.57,5.73,829.74,49.01,High
2024-09-19 17:14:56,1032.6,28.7,188.42,80.22,14.97,794.01,20.11,Moderate
2024-09-19 17:14:59,1016.43,15.57,319.82,86.32,1.75,588.62,16.45,Low
2024-09-19 17:15:06,984.88,24.05,305.76,44.17,16.35,580.3,47.32,Moderate
2024-09-19 17:15:09,1021.16,5.76,267.54,64.2,3.92,147.45,31.87,Low
2024-09-19 17:15:15,1036.83,0.33,5.82,38.33,1.33,700.18,58.44,Moderate
2024-09-19 17:15:28,1024.65,37.26,4.5,67.06,7.68,434.15,62.02,Low
2024-09-19 17:15:34,981.72,21.64,76.07,84.68,18.45,583.7,17.06,Low
2024-09-19 17:15:37,1010.08,37.18,254.52,71.82,18.86,326.49,61.04,Low
2024-09-19 17:15:40,994.16,12.93,268.07,48.84,2.18,690.0,11.79,Low
2024-09-19 17:15:50,1042.77,36.86,176.0,32.97,5.61,616.09,56.58,Moderate
2024-09-19 17:15:53,1025.73,20.95,310.16,41.72,9.94,430.71,26.17,Low
2024-09-19 17:16:05,980.8,14.99,204.05,41.63,11.0,799.27,30.84,High
2024-09-19 17:16:12,1015.84,-0.75,39.63,89.25,19.11,778.08,68.25,High
2024-09-19 17:16:15,985.57,43.69,26.8,84.58,11.98,684.04,24.38,Moderate
2024-09-19 17:16:18,1000.28,4.11,62.13,34.76,2.08,199.3,69.19,Low
2024-09-19 17:16:33,983.68,11.44,242.13,66.74,12.82,697.31,26.77,Moderate
2024-09-19 17:16:36,1041.12,35.43,287.18,80.25,16.27,555.14,69.08,Moderate
2024-09-19 17:16:39,1029.38,25.28,265.55,56.54,1.8,367.68,52.93,Low
2024-09-19 17:16:42,996.75,37.21,255.97,56.89,19.01,435.83,38.08,Low
2024-09-19 17:16:48,990.45,6.26,285.01,32.1,0.64,824.32,28.97,Moderate
2024-09-19 17:16:57,986.39,38.28,316.69,70.84,5.85,875.07,34.21,High
2024-09-19 17:17:00,1041.85,54.16,345.02,50.8,12.47,810.67,52.85,High
2024-09-19 17:17:09,1022.82,31.74,186.97,84.24,9.88,779.19,36.19,High
2024-09-19 17:17:34,1040.43,39.98,116.81,83.79,0.94,728.77,40.58,Moderate
2024-09-19 17:17:43,996.26,42.01,21.06,68.5,16.73,153.99,60.44,Low
2024-09-19 17:17:46,981.54,16.69,352.35,64.0,10.5,702.67,65.91,Moderate
2024-09-19 17:18:04,1045.04,57.75,275.58,86.61,4.04,519.97,66.95,Moderate
2024-09-19 17:18:10,1046.63,23.18,323.54,59.29,2.27,747.65,53.08,High
2024-09-19 17:18:22,999.06,-4.05,357.86,66.26,19.18,393.63,35.9,Low
2024-09-19 17:18:31,1024.01,24.07,347.52,55.75,12.12,307.97,43.41,Low
2024-09-19 17:18:34,1021.16,53.79,129.99,69.26,3.12,959.31,69.9,High
2024-09-19 17:18:50,999.62,27.43,359.52,32.56,13.67,453.39,62.3,Low
2024-09-19 17:18:59,1011.89,32.78,156.02,47.05,4.2,606.35,59.43,Moderate
2024-09-19 17:19:11,983.36,22.54,328.49,42.36,14.91,260.58,50.36,Low
2024-09-19 17:19:14,1037.26,40.13,18.56,57.88,0.36,332.02,14.33,Low
2024-09-19 17:19:20,991.03,50.23,148.93,87.22,1.1,708.33,20.83,Moderate
2024-09-19 17:19:26,989.38,32.89,174.96,61.8,5.93,969.82,18.32,Low
2024-09-19 17:19:29,1035.79,41.71,309.69,82.43,0.35,308.13,66.63,Low
2024-09-19 17:19:35,995.15,22.16,232.51,52.98,14.66,300.96,55.45,Low
2024-09-19 17:19:41,1032.17,19.66,212.99,62.43,15.96,291.7,58.33,Low
2024-09-19 17:19:44,1016.95,7.34,357.2,75.15,19.49,456.01,19.6,Low
2024-09-19 17:19:50,1017.99,-7.19,214.97,76.71,17.61,406.93,17.78,Low
2024-09-19 17:19:53,1017.65,38.78,343.83,37.05,9.58,498.72,61.8,Low
2024-09-19 17:20:00,980.2,52.64,220.36,30.02,3.69,394.84,18.3,Low
2024-09-19 17:20:09,989.67,38.42,175.87,53.3,19.21,575.29,39.08,Moderate
2024-09-19 17:20:21,1022.98,35.56,245.44,65.98,14.68,125.14,65.29,Low
2024-09-19 17:20:24,993.92,26.28,67.8,42.16,4.16,735.42,53.85,High
2024-09-19 17:20:27,1008.7,4.94,9.41,52.93,14.14,204.66,56.69,Low
2024-09-19 17:20:30,1024.1,36.86,247.03,52.74,13.44,190.57,44.96,Low
2024-09-19 17:20:39,995.37,47.5,162.84,72.01,11.03,613.85,60.94,Moderate
2024-09-19 17:20:51,1009.54,32.77,143.6,37.77,18.76,217.29,12.45,Low
2024-09-19 17:21:00,990.81,2.51,322.54,86.81,2.41,732.57,10.43,Low
2024-09-19 17:21:27,987.14,52.48,153.11,58.2,15.78,998.73,66.42,High
2024-09-19 17:21:30,1003.34,12.26,264.5,41.94,2.31,608.88,67.88,Moderate
2024-09-19 17:21:37,1022.71,36.97,60.53,46.82,8.36,291.29,47.92,Low
2024-09-19 17:21:40,1020.9,0.3,98.48,43.83,14.57,377.25,35.25,Low
2024-09-19 17:21:46,1033.26,17.49,221.19,39.98,14.75,189.29,68.96,Low
2024-09-19 17:21:58,984.92,37.74,292.57,33.16,7.74,193.03,53.33,Low
2024-09-19 17:22:23,995.18,4.34,139.71,56.29,13.35,951.14,35.05,High
2024-09-19 17:22:36,1037.76,11.97,334.65,36.52,14.31,642.71,14.57,Low
2024-09-19 17:22:48,1006.5,14.6,50.56,51.69,13.43,107.74,27.85,Low
2024-09-19 17:22:51,987.26,51.15,265.95,59.79,13.69,269.81,47.79,Low
2024-09-19 17:22:54,1011.41,2.18,203.78,58.58,11.05,404.92,68.82,Low
2024-09-19 17:22:57,1021.22,48.2,5.29,45.32,18.43,435.48,35.2,Low
2024-09-19 17:23:21,1036.08,14.62,126.59,43.39,1.67,426.59,54.17,Low
2024-09-19 17:23:28,1015.63,54.58,231.97,35.9,12.49,595.92,33.74,Moderate
2024-09-19 17:23:31,1006.59,12.65,285.09,34.24,12.87,114.94,23.74,Low
2024-09-19 17:23:37,996.4,13.9,158.11,73.34,3.2,902.55,61.43,High
2024-09-19 17:23:40,992.26,4.83,48.79,62.54,13.88,967.13,49.18,High
2024-09-19 17:23:59,1031.38,1.57,296.66,37.82,4.67,814.4,47.99,High
2024-09-19 17:24:02,986.46,-3.26,237.93,71.89,18.96,132.11,54.38,Low
2024-09-19 17:24:29,1032.4,56.42,28.76,47.69,6.59,293.68,22.91,Low
2024-09-19 17:24:41,998.69,5.72,54.52,46.36,8.14,271.88,20.98,Low
2024-09-19 17:24:57,983.32,48.08,163.29,67.94,12.41,377.75,31.1,Low
2024-09-19 17:25:15,1044.28,40.85,288.63,58.21,5.23,151.56,56.92,Low
2024-09-19 17:25:18,1002.89,22.66,123.92,37.42,0.68,600.19,12.57,Low
2024-09-19 17:25:21,1036.74,54.35,334.36,62.96,5.35,510.55,56.02,Moderate
2024-09-19 17:25:27,1042.94,52.06,128.04,87.32,10.4,419.78,51.79,Low
2024-09-19 17:25:30,1016.2,8.07,293.05,37.27,9.73,901.33,30.0,Moderate
2024-09-19 17:25:42,993.52,50.72,63.36,50.84,0.1,862.41,31.19,High
2024-09-19 17:25:54,987.42,28.33,326.3,34.5,13.54,802.32,15.47,Low
2024-09-19 17:25:58,1008.76,23.47,283.7,82.01,5.0,655.93,39.42,Moderate
2024-09-19 17:26:04,1011.22,-0.59,270.54,68.38,17.71,119.01,41.88,Low
2024-09-19 17:26:07,1024.72,0.99,171.38,81.32,6.56,379.95,53.72,Low
2024-09-19 17:26:13,1020.26,41.38,302.49,83.97,12.38,994.34,29.27,Moderate
2024-09-19 17:26:16,1009.62,36.64,359.36,37.68,18.61,874.97,29.23,Moderate
2024-09-19 17:26:31,1044.68,8.21,160.13,64.64,13.0,634.6,45.7,Moderate
2024-09-19 17:26:37,1004.19,0.29,222.54,35.9,16.42,536.73,25.29,Moderate
2024-09-19 17:26:46,1038.8,57.29,175.99,67.7,17.65,377.57,44.76,Low
2024-09-19 17:26:52,1042.32,40.41,258.77,30.13,4.65,453.61,39.46,Low
2024-09-19 17:26:55,1044.23,30.73,6.65,54.82,4.37,294.92,30.81,Low
2024-09-19 17:26:59,986.68,57.45,266.75,56.26,13.46,152.16,63.09,Low
2024-09-19 17:27:05,1021.36,-7.75,217.67,68.93,8.83,234.87,19.79,Low
2024-09-19 17:27:23,1007.4,3.28,311.17,30.34,2.74,955.73,49.98,High
2024-09-19 17:27:29,1005.83,19.07,323.46,32.09,14.67,984.0,31.05,High
2024-09-19 17:27:36,995.44,27.12,181.72,87.36,2.81,688.1,49.23,Moderate
2024-09-19 17:27:42,1011.42,45.03,274.78,66.9,1.87,314.92,65.54,Low
2024-09-19 17:28:00,1030.01,36.32,349.47,56.44,14.2,189.99,62.12,Low
2024-09-19 17:28:27,1014.9,9.56,211.86,43.11,7.02,548.24,29.3,Moderate
2024-09-19 17:28:40,1047.69,54.8,81.41,66.01,3.66,403.51,43.91,Low
2024-09-19 17:28:49,1048.22,-7.08,341.86,63.29,12.53,468.62,26.82,Low
2024-09-19 17:28:52,1025.68,6.98,100.65,86.91,1.59,341.44,10.94,Low
